GEOID,NAME,UATYPE,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                                      
79579,"Saranac Lake, NY Urban Cluster",C,11561827,368655,4.464,0.142,44.324583,-74.130354                                                                                                 
79606,"Sarasota--Bradenton, FL Urbanized Area",U,846170587,105832074,326.708,40.862,27.303534,-82.475257                                                                                     
79633,"Saratoga Springs, NY Urbanized Area",U,117799939,1653626,45.483,0.638,43.066707,-73.808135                                                                                          
79687,"Sauk Centre, MN Urban Cluster",C,8020952,673595,3.097,0.260,45.736472,-94.952729                                                                                                   
79714,"Sault Ste. Marie, MI Urban Cluster",C,15147925,185257,5.849,0.072,46.479105,-84.359754                                                                                             
79741,"Savanna, IL--IA Urban Cluster",C,5095743,2562715,1.967,0.989,42.088908,-90.151676                                                                                                  
79768,"Savannah, GA Urbanized Area",U,429276522,14041869,165.745,5.422,32.044840,-81.151747                                                                                                 
79795,"Savannah, MO Urban Cluster",C,7681657,12713,2.966,0.005,39.935801,-94.827185                                                                                                       
79822,"Savannah, TN Urban Cluster",C,20006314,2353,7.724,0.001,35.219076,-88.235025                                                                                                       
79834,"Saw Creek, PA Urban Cluster",C,14598491,72754,5.637,0.028,41.105659,-75.049884                                                                                                     
79876,"Sayre, OK Urban Cluster",C,3596799,0,1.389,0.000,35.298754,-99.638107                                                                                                              
79903,"Sayre--Waverly, PA--NY Urban Cluster",C,24238832,479662,9.359,0.185,41.978566,-76.522382                                                                                           
79930,"Schulenburg, TX Urban Cluster",C,4449330,0,1.718,0.000,29.680682,-96.908743                                                                                                        
79957,"Schuyler, NE Urban Cluster",C,6571967,149286,2.537,0.058,41.449900,-97.065277                                                                                                      
80011,"Scott City, KS Urban Cluster",C,3917120,0,1.512,0.000,38.479847,-100.909072                                                                                                         
80038,"Scott City, MO Urban Cluster",C,10908128,2368,4.212,0.001,37.220318,-89.535928                                                                                                     
80065,"Scottsbluff, NE Urban Cluster",C,34062526,222702,13.152,0.086,41.854912,-103.667671                                                                                                  
80092,"Scottsboro, AL Urban Cluster",C,28787319,527139,11.115,0.204,34.649626,-86.035144                                                                                                   
80119,"Scottsburg, IN Urban Cluster",C,18798120,28595,7.258,0.011,38.692563,-85.795532                                                                                                    
80173,"Scottsville, KY Urban Cluster",C,10336771,12447,3.991,0.005,36.748632,-86.197472                                                                                                   
80227,"Scranton, PA Urbanized Area",U,442356742,8059601,170.795,3.112,41.242080,-75.927302                                                                                                  
80281,"Sealy, TX Urban Cluster",C,8023384,48593,3.098,0.019,29.774804,-96.155299                                                                                                          
80308,"Searcy, AR Urban Cluster",C,60711345,540104,23.441,0.209,35.242117,-91.707912                                                                                                       
80335,"Seaside, OR Urban Cluster",C,13568651,370637,5.239,0.143,46.004440,-123.909966                                                                                                      
80362,"Seaside--Monterey, CA Urbanized Area",U,100217878,605117,38.694,0.234,36.615585,-121.843762                                                                                          
80389,"Seattle, WA Urbanized Area",U,2616843500,173597788,1010.369,67.026,47.468576,-122.274888                                                                                                
80400,"Sebastian--Vero Beach South--Florida Ridge, FL Urbanized Area",U,250372378,25849219,96.669,9.980,27.663455,-80.422527                                                               
80416,"Sebring--Avon Park, FL Urbanized Area",U,119509230,10113878,46.143,3.905,27.580561,-81.497229                                                                                       
80443,"Sedalia, MO Urban Cluster",C,48724210,298973,18.813,0.115,38.695271,-93.230193                                                                                                      
80470,"Sedona, AZ Urban Cluster",C,12100304,54293,4.672,0.021,34.861648,-111.784246                                                                                                        
80497,"Seguin, TX Urban Cluster",C,40870892,542103,15.780,0.209,29.571750,-97.968027                                                                                                       
80524,"Selma, AL Urban Cluster",C,43710867,310809,16.877,0.120,32.410058,-87.034667                                                                                                        
80551,"Selma, CA Urban Cluster",C,32556674,0,12.570,0.000,36.567037,-119.608831                                                                                                             
80578,"Selmer, TN Urban Cluster",C,12152248,0,4.692,0.000,35.172904,-88.591736                                                                                                            
80605,"Seminole, OK Urban Cluster",C,8911955,0,3.441,0.000,35.233169,-96.677020                                                                                                           
80632,"Seminole, TX Urban Cluster",C,7866763,0,3.037,0.000,32.717035,-102.652436                                                                                                           
80659,"Senatobia, MS Urban Cluster",C,10034397,0,3.874,0.000,34.617891,-89.977968                                                                                                         
80671,"Seneca, SC Urban Cluster",C,85943324,2333823,33.183,0.901,34.700163,-82.946019                                                                                                      
80686,"Sequim, WA Urban Cluster",C,63300390,0,24.440,0.000,48.093919,-123.136468                                                                                                            
80695,"Seven Lakes, NC Urban Cluster",C,9995051,4259254,3.859,1.645,35.260584,-79.580844                                                                                                  
80704,"Severance, CO Urban Cluster",C,4030804,0,1.556,0.000,40.525620,-104.852887                                                                                                          
80713,"Sevierville, TN Urban Cluster",C,64852939,0,25.040,0.000,35.833885,-83.554496                                                                                                       
80740,"Seville, OH Urban Cluster",C,17840705,3989,6.888,0.002,41.014697,-81.869681                                                                                                        
80767,"Seward, NE Urban Cluster",C,6903008,2273,2.665,0.001,40.914262,-97.093022                                                                                                          
80794,"Seymour, IN Urban Cluster",C,35131896,80713,13.565,0.031,38.955122,-85.883768                                                                                                       
80848,"Seymour (Outagamie County), WI Urban Cluster",C,5701961,0,2.202,0.000,44.512470,-88.328711                                                                                         
80875,"Shady Cove, OR Urban Cluster",C,6490588,249581,2.506,0.096,42.616947,-122.814063                                                                                                    
80902,"Shady Side--Deale, MD Urban Cluster",C,25817888,4624110,9.968,1.785,38.820225,-76.529161                                                                                           
80929,"Shafter, CA Urban Cluster",C,9948442,0,3.841,0.000,35.496327,-119.277914                                                                                                            
80956,"Shallowater, TX Urban Cluster",C,4082921,0,1.576,0.000,33.693835,-101.995021                                                                                                        
80985,"Shamokin--Mount Carmel, PA Urban Cluster",C,21204461,46416,8.187,0.018,40.790513,-76.576697                                                                                        
81002,"Shannondale, WV Urban Cluster",C,6737386,0,2.601,0.000,39.216662,-77.810191                                                                                                        
81064,"Shawano, WI Urban Cluster",C,16336508,677456,6.308,0.262,44.786739,-88.575310                                                                                                      
81091,"Shawnee, OK Urban Cluster",C,57505005,115653,22.203,0.045,35.339470,-96.921682                                                                                                      
81118,"Sheboygan, WI Urbanized Area",U,86596283,1018423,33.435,0.393,43.750796,-87.757742                                                                                                  
81172,"Shelby, MT Urban Cluster",C,3732655,0,1.441,0.000,48.506847,-111.867154                                                                                                             
81199,"Shelby, NC Urban Cluster",C,75454744,5396977,29.133,2.084,35.286751,-81.505757                                                                                                      
81226,"Shelby, OH Urban Cluster",C,13110949,163395,5.062,0.063,40.883779,-82.662294                                                                                                       
81253,"Shelbyville, IL Urban Cluster",C,7712416,0,2.978,0.000,39.408361,-88.809592                                                                                                        
81280,"Shelbyville, IN Urban Cluster",C,27190282,296779,10.498,0.115,39.527071,-85.776245                                                                                                  
81307,"Shelbyville, KY Urban Cluster",C,35560238,488824,13.730,0.189,38.216915,-85.255798                                                                                                  
81334,"Shelbyville, TN Urban Cluster",C,34930371,0,13.487,0.000,35.488424,-86.450477                                                                                                       
81361,"Sheldon, IA Urban Cluster",C,5322817,0,2.055,0.000,43.182339,-95.843959                                                                                                            
81388,"Shelley, ID Urban Cluster",C,5353286,0,2.067,0.000,43.380092,-112.126373                                                                                                            
81415,"Shelton, WA Urban Cluster",C,47215823,1222644,18.230,0.472,47.232794,-123.091510                                                                                                     
81442,"Shenandoah, IA Urban Cluster",C,10765549,0,4.157,0.000,40.752871,-95.372944                                                                                                        
81472,"Shenandoah--Mahanoy City--Frackville, PA Urban Cluster",C,29667914,423259,11.455,0.163,40.790196,-76.200589                                                                         
81496,"Shepherdstown, WV--MD Urban Cluster",C,9271907,83495,3.580,0.032,39.438713,-77.786541                                                                                              
81523,"Sheridan, AR Urban Cluster",C,8949794,0,3.456,0.000,34.307218,-92.403855                                                                                                           
81550,"Sheridan, IN Urban Cluster",C,4039570,2453,1.560,0.001,40.130254,-86.224814                                                                                                        
81577,"Sheridan, OR Urban Cluster",C,8315596,158433,3.211,0.061,45.099447,-123.403456                                                                                                      
81604,"Sheridan, WY Urban Cluster",C,33890071,49823,13.085,0.019,44.786578,-106.961975                                                                                                      
81631,"Sherman, TX Urbanized Area",U,93072265,481884,35.935,0.186,33.683107,-96.582675                                                                                                     
81658,"Shippensburg, PA Urban Cluster",C,25405737,72686,9.809,0.028,40.052392,-77.506017                                                                                                  
81685,"Shiprock, NM Urban Cluster",C,11067549,2030,4.273,0.001,36.785763,-108.684893                                                                                                       
81701,"Shorewood Forest, IN Urban Cluster",C,6539529,876673,2.525,0.338,41.462170,-87.164866                                                                                              
81712,"Show Low, AZ Urban Cluster",C,23141616,0,8.935,0.000,34.236165,-110.054448                                                                                                          
81739,"Shreveport, LA Urbanized Area",U,479838698,6434848,185.267,2.485,32.487288,-93.756205                                                                                                
81766,"Sibley, IA Urban Cluster",C,2766531,0,1.068,0.000,43.402349,-95.744928                                                                                                             
81793,"Sidney, MT Urban Cluster",C,10268578,0,3.965,0.000,47.711872,-104.176297                                                                                                            
81820,"Sidney, NE Urban Cluster",C,8307329,0,3.207,0.000,41.136849,-102.978402                                                                                                             
81847,"Sidney, NY Urban Cluster",C,9890548,149911,3.819,0.058,42.303512,-75.384757                                                                                                        
81874,"Sidney, OH Urban Cluster",C,29705220,344367,11.469,0.133,40.293747,-84.162927                                                                                                       
81889,"Sierra View--Indian Mountain Lake, PA Urban Cluster",C,103874174,464058,40.106,0.179,40.964784,-75.462351                                                                           
81901,"Sierra Vista, AZ Urbanized Area",U,78423106,50937,30.279,0.020,31.535568,-110.285492                                                                                                 
81928,"Sikeston, MO Urban Cluster",C,21260358,27301,8.209,0.011,36.878681,-89.581255                                                                                                      
81955,"Siler City, NC Urban Cluster",C,17925825,46121,6.921,0.018,35.732860,-79.460569                                                                                                    
81982,"Siloam Springs, AR--OK Urban Cluster",C,37285307,214410,14.396,0.083,36.199990,-94.536364                                                                                           
82009,"Silsbee, TX Urban Cluster",C,29670470,198013,11.456,0.076,30.365594,-94.174826                                                                                                      
82023,"Silt, CO Urban Cluster",C,3023374,0,1.167,0.000,39.549684,-107.652692                                                                                                               
82036,"Silver City, NM Urban Cluster",C,26340199,52550,10.170,0.020,32.778472,-108.266009                                                                                                   
82063,"Silver Creek, NY Urban Cluster",C,6727071,17807,2.597,0.007,42.551606,-79.149167                                                                                                   
82076,"Silver Lakes, CA Urban Cluster",C,5768540,1031337,2.227,0.398,34.750808,-117.344111                                                                                                 
82090,"Silverthorne--Frisco, CO Urban Cluster",C,23233223,77606,8.970,0.030,39.632711,-106.052257                                                                                          
82117,"Silverton, OR Urban Cluster",C,10035318,42776,3.875,0.017,45.003671,-122.775459                                                                                                     
82144,"Simi Valley, CA Urbanized Area",U,81413061,1899014,31.434,0.733,34.269707,-118.746872                                                                                                
82171,"Sinton, TX Urban Cluster",C,5746831,0,2.219,0.000,28.033572,-97.506841                                                                                                             
82198,"Sioux Center, IA Urban Cluster",C,9400526,0,3.630,0.000,43.078029,-96.171522                                                                                                       
82225,"Sioux City, IA--NE--SD Urbanized Area",U,140756272,2131847,54.346,0.823,42.482033,-96.401323                                                                                        
82252,"Sioux Falls, SD Urbanized Area",U,166201101,1226400,64.171,0.474,43.533494,-96.735632                                                                                               
82279,"Sissonville, WV Urban Cluster",C,7403003,45496,2.858,0.018,38.479017,-81.660217                                                                                                    
82306,"Sitka, AK Urban Cluster",C,10501870,95452,4.055,0.037,57.056030,-135.294114                                                                                                         
82333,"Skaneateles, NY Urban Cluster",C,7265733,0,2.805,0.000,42.950945,-76.428007                                                                                                        
82360,"Skiatook, OK Urban Cluster",C,9615223,55668,3.712,0.021,36.363587,-96.016739                                                                                                       
82387,"Skowhegan, ME Urban Cluster",C,8004558,105055,3.091,0.041,44.778111,-69.712180                                                                                                     
82414,"Slaton, TX Urban Cluster",C,6541307,11252,2.526,0.004,33.435263,-101.649413                                                                                                         
82441,"Sleepy Eye, MN Urban Cluster",C,3949172,7252,1.525,0.003,44.296742,-94.722119                                                                                                      
82468,"Slidell, LA Urbanized Area",U,151753975,5421253,58.593,2.093,30.294417,-89.791275                                                                                                   
82495,"Slippery Rock, PA Urban Cluster",C,8467496,0,3.269,0.000,41.062533,-80.050842                                                                                                      
82522,"Smithfield, NC Urban Cluster",C,61226141,154031,23.640,0.059,35.530612,-78.358420                                                                                                   
82549,"Smithfield, VA Urban Cluster",C,24801531,287942,9.576,0.111,36.980049,-76.592973                                                                                                   
82562,"Smithton, IL Urban Cluster",C,6153162,309522,2.376,0.120,38.393333,-89.994982                                                                                                      
82603,"Smithville, TN Urban Cluster",C,8259492,0,3.189,0.000,35.953689,-85.825939                                                                                                         
82630,"Smithville, TX Urban Cluster",C,5195406,4225,2.006,0.002,30.005703,-97.151835                                                                                                      
82641,"Smithville North, MO Urban Cluster",C,4064226,0,1.569,0.000,39.436392,-94.563015                                                                                                   
82665,"Sneads Ferry, NC Urban Cluster",C,13917667,1087083,5.374,0.420,34.540524,-77.383919                                                                                                
82675,"Snoqualmie, WA Urban Cluster",C,30978105,300292,11.961,0.116,47.534618,-121.877055                                                                                                   
82684,"Snowflake, AZ Urban Cluster",C,12803236,0,4.943,0.000,34.505384,-110.083373                                                                                                         
82711,"Snyder, TX Urban Cluster",C,17782297,72772,6.866,0.028,32.714580,-100.914800                                                                                                        
82724,"Social Circle, GA Urban Cluster",C,9245866,53201,3.570,0.021,33.670376,-83.718402                                                                                                  
82738,"Socorro, NM Urban Cluster",C,15975821,25853,6.168,0.010,34.064020,-106.898182                                                                                                       
82765,"Soda Springs, ID Urban Cluster",C,5969904,132294,2.305,0.051,42.683234,-111.585045                                                                                                  
82792,"Sodus, NY Urban Cluster",C,6019479,0,2.324,0.000,43.239049,-77.061871                                                                                                              
82819,"Soldotna, AK Urban Cluster",C,18828107,635978,7.270,0.246,60.483056,-151.112581                                                                                                     
82846,"Soledad, CA Urban Cluster",C,10717841,23207,4.138,0.009,36.431116,-121.329208                                                                                                       
82873,"Solvang--Buellton--Santa Ynez, CA Urban Cluster",C,19757336,2595,7.628,0.001,34.612975,-120.094827                                                                                  
82900,"Somerset, KY Urban Cluster",C,89434313,1395170,34.531,0.539,37.064952,-84.626263                                                                                                    
82913,"Somerset, MI Urban Cluster",C,8693481,3311454,3.357,1.279,42.058488,-84.412970                                                                                                     
82927,"Somerset, PA Urban Cluster",C,20157365,0,7.783,0.000,40.006533,-79.067045                                                                                                          
82937,"Somerset, WI Urban Cluster",C,5298113,0,2.046,0.000,45.127627,-92.672089                                                                                                           
82981,"Somerton, AZ Urban Cluster",C,19755593,3867,7.628,0.001,32.580192,-114.647366                                                                                                       
83008,"Sonoma, CA Urban Cluster",C,32188795,0,12.428,0.000,38.299143,-122.476540                                                                                                            
83062,"Sonora, TX Urban Cluster",C,5021295,0,1.939,0.000,30.567918,-100.644350                                                                                                             
83073,"Sonora--Jamestown--Phoenix Lake, CA Urban Cluster",C,80816257,559492,31.203,0.216,37.995180,-120.327238                                                                              
83089,"Soperton, GA Urban Cluster",C,6427684,91755,2.482,0.035,32.372690,-82.596427                                                                                                       
83116,"South Bend, IN--MI Urbanized Area",U,417220115,8382885,161.090,3.237,41.714357,-86.201743                                                                                            
83143,"South Boston, VA Urban Cluster",C,17715969,70890,6.840,0.027,36.727461,-78.911876                                                                                                  
83156,"South Deerfield, MA Urban Cluster",C,17073402,211717,6.592,0.082,42.434253,-72.564163                                                                                              
83210,"South Fallsburg, NY Urban Cluster",C,8628801,24659,3.332,0.010,41.724769,-74.617933                                                                                                
83251,"South Haven, MI Urban Cluster",C,13578564,262194,5.243,0.101,42.394828,-86.269633                                                                                                  
83278,"South Hill, VA Urban Cluster",C,12520788,86575,4.834,0.033,36.722110,-78.115354                                                                                                    
83305,"South Lake Tahoe, CA--NV Urban Cluster",C,43086423,571400,16.636,0.221,38.860820,-120.011407                                                                                         
83332,"South Lyon--Howell, MI Urbanized Area",U,265985723,24405923,102.698,9.423,42.507278,-83.806042                                                                                       
83359,"Southold, NY Urban Cluster",C,28785564,2506145,11.114,0.968,41.081036,-72.395374                                                                                                    
83368,"South Paris, ME Urban Cluster",C,11658071,263788,4.501,0.102,44.215590,-70.521238                                                                                                  
83377,"South Pittsburg, TN--AL Urban Cluster",C,12763492,0,4.928,0.000,34.946033,-85.726239                                                                                               
83386,"South Vacherie, LA Urban Cluster",C,3826010,10034,1.477,0.004,29.935390,-90.694187                                                                                                 
83440,"Sparta, GA Urban Cluster",C,9971567,44375,3.850,0.017,33.275141,-82.973767                                                                                                         
83467,"Sparta, IL Urban Cluster",C,6203063,14691,2.395,0.006,38.129284,-89.704753                                                                                                         
83480,"Sparta, MI Urban Cluster",C,4470725,4498,1.726,0.002,43.156675,-85.708595                                                                                                          
83494,"Sparta, TN Urban Cluster",C,16510385,0,6.375,0.000,35.934900,-85.479669                                                                                                            
83521,"Sparta, WI Urban Cluster",C,14011928,0,5.410,0.000,43.938965,-90.816362                                                                                                            
83548,"Spartanburg, SC Urbanized Area",U,492241061,7754988,190.055,2.994,34.974865,-81.989514                                                                                               
83575,"Spearfish, SD Urban Cluster",C,15826197,0,6.111,0.000,44.494386,-103.854997                                                                                                         
83602,"Spearman, TX Urban Cluster",C,3966314,0,1.531,0.000,36.194103,-101.194145                                                                                                           
83629,"Spencer, IA Urban Cluster",C,16003584,349724,6.179,0.135,43.143744,-95.156558                                                                                                      
83656,"Spencer, WV Urban Cluster",C,5100225,43852,1.969,0.017,38.810979,-81.361809                                                                                                        
83710,"Spirit Lake, IA Urban Cluster",C,30082220,4444714,11.615,1.716,43.390905,-95.116367                                                                                                 
83764,"Spokane, WA Urbanized Area",U,425291465,5139892,164.206,1.985,47.680069,-117.352333                                                                                                   
83791,"Spooner, WI Urban Cluster",C,4373191,115507,1.688,0.045,45.822135,-91.890379                                                                                                       
83818,"Spout Springs, NC Urban Cluster",C,45684241,1342247,17.639,0.518,35.273007,-79.047156                                                                                               
83851,"Spring Creek North, NV Urban Cluster",C,8547454,2334,3.300,0.001,40.806218,-115.664538                                                                                              
83859,"Spring Creek South, NV Urban Cluster",C,14567432,137195,5.625,0.053,40.729553,-115.589359                                                                                           
83872,"Springfield, GA Urban Cluster",C,6331767,0,2.445,0.000,32.367258,-81.313240                                                                                                        
83899,"Springfield, IL Urbanized Area",U,239174499,6319396,92.346,2.440,39.786626,-89.642412                                                                                               
83926,"Springfield, MA--CT Urbanized Area",U,902736476,26870545,348.549,10.375,42.125901,-72.573958                                                                                          
83953,"Springfield, MO Urbanized Area",U,368660320,1617211,142.341,0.624,37.148873,-93.287053                                                                                               
83980,"Springfield, OH Urbanized Area",U,126814403,339648,48.963,0.131,39.937720,-83.813010                                                                                                
83993,"Springfield, TN Urban Cluster",C,31703298,0,12.241,0.000,36.485193,-86.877108                                                                                                       
84007,"Springfield, VT Urban Cluster",C,7994356,215812,3.087,0.083,43.307145,-72.498547                                                                                                   
84024,"Spring Hill, FL Urbanized Area",U,297829028,10476062,114.992,4.045,28.488678,-82.523756                                                                                              
84034,"Spring Hill, KS Urban Cluster",C,9229587,58731,3.564,0.023,38.740719,-94.821420                                                                                                    
84061,"Springhill, LA Urban Cluster",C,14100229,62508,5.444,0.024,32.992521,-93.456663                                                                                                    
84088,"Spring Hill, TN Urban Cluster",C,56310946,53278,21.742,0.021,35.740237,-86.915294                                                                                                   
84115,"Springs, NY Urban Cluster",C,35927939,148052,13.872,0.057,40.976183,-72.177786                                                                                                      
84124,"Springtown, TX Urban Cluster",C,5598988,0,2.162,0.000,32.968616,-97.683875                                                                                                         
84132,"Springville, AL Urban Cluster",C,6585760,30256,2.543,0.012,33.771477,-86.481780                                                                                                    
84142,"Springville, NY Urban Cluster",C,6425574,51958,2.481,0.020,42.509449,-78.672528                                                                                                    
84155,"Spruce Pine, NC Urban Cluster",C,19217737,0,7.420,0.000,35.924271,-82.036916                                                                                                       
84169,"Stafford Springs, CT Urban Cluster",C,14883769,132265,5.747,0.051,41.967862,-72.295370                                                                                             
84223,"Stamford, TX Urban Cluster",C,4752973,15815,1.835,0.006,32.942336,-99.795358                                                                                                       
84277,"Stanford, KY Urban Cluster",C,8292700,70318,3.202,0.027,37.539395,-84.661709                                                                                                       
84290,"Stanley, WI Urban Cluster",C,4552905,1534,1.758,0.001,44.958265,-90.939574                                                                                                         
84304,"Stansbury Park, UT Urban Cluster",C,7489730,490768,2.892,0.189,40.639004,-112.297288                                                                                                
84331,"Stanton, KY Urban Cluster",C,9540346,138894,3.684,0.054,37.844833,-83.858983                                                                                                       
84385,"Stanwood, WA Urban Cluster",C,7008762,0,2.706,0.000,48.245363,-122.342081                                                                                                           
84412,"Staples, MN Urban Cluster",C,3549687,0,1.371,0.000,46.361682,-94.794591                                                                                                            
84429,"Star, ID Urban Cluster",C,8569724,52861,3.309,0.020,43.697245,-116.492027                                                                                                           
84439,"Starke, FL Urban Cluster",C,11707786,0,4.520,0.000,29.945310,-82.104755                                                                                                            
84466,"Starkville, MS Urban Cluster",C,44108625,249133,17.030,0.096,33.454952,-88.812822                                                                                                   
84493,"State College, PA Urbanized Area",U,74658427,0,28.826,0.000,40.799259,-77.858037                                                                                                    
84547,"Statesboro, GA Urban Cluster",C,66011866,1961887,25.487,0.757,32.426630,-81.792528                                                                                                  
84601,"Staunton, IL Urban Cluster",C,12876221,187489,4.972,0.072,39.001770,-89.777343                                                                                                     
84630,"Staunton--Waynesboro, VA Urbanized Area",U,98781301,466513,38.140,0.180,38.119039,-78.991274                                                                                        
84655,"Stayton, OR Urban Cluster",C,8641959,0,3.337,0.000,44.815998,-122.792584                                                                                                            
84682,"Steamboat Springs, CO Urban Cluster",C,21144906,0,8.164,0.000,40.461868,-106.818853                                                                                                 
84736,"Steeleville, IL Urban Cluster",C,6251422,16627,2.414,0.006,38.014504,-89.630125                                                                                                    
84763,"Stephenville, TX Urban Cluster",C,20838428,4727,8.046,0.002,32.219277,-98.221125                                                                                                   
84790,"Sterling, CO Urban Cluster",C,16799024,0,6.486,0.000,40.625467,-103.216103                                                                                                          
84817,"Sterling, IL Urban Cluster",C,37018287,1561197,14.293,0.603,41.788363,-89.696825                                                                                                    
84871,"Stevens Point, WI Urban Cluster",C,62398782,2249425,24.092,0.869,44.511291,-89.551677                                                                                               
84925,"Stewartstown, PA Urban Cluster",C,6415841,0,2.477,0.000,39.755910,-76.590782                                                                                                       
84952,"Stewartville, MN Urban Cluster",C,6616261,0,2.555,0.000,43.860500,-92.487536                                                                                                       
84979,"Stigler, OK Urban Cluster",C,5991086,0,2.313,0.000,35.257269,-95.121041                                                                                                            
85033,"Stillwater, OK Urban Cluster",C,53158361,1097487,20.525,0.424,36.120763,-97.072739                                                                                                  
85060,"Stilwell, OK Urban Cluster",C,6045787,19440,2.334,0.008,35.812659,-94.633442                                                                                                       
85087,"Stockton, CA Urbanized Area",U,239628052,4315912,92.521,1.666,37.961908,-121.287516                                                                                                  
85114,"Storm Lake, IA Urban Cluster",C,9800628,0,3.784,0.000,42.643694,-95.202637                                                                                                         
85168,"Story City, IA Urban Cluster",C,3785673,5179,1.462,0.002,42.188369,-93.587194                                                                                                      
85195,"Strasburg, VA Urban Cluster",C,9817025,92395,3.790,0.036,38.993117,-78.357144                                                                                                      
85208,"Strawberry Plains, TN Urban Cluster",C,14444458,79901,5.577,0.031,36.040935,-83.647589                                                                                             
85222,"Streator, IL Urban Cluster",C,21772809,0,8.407,0.000,41.123445,-88.833822                                                                                                          
85249,"Stuarts Draft, VA Urban Cluster",C,22993064,354955,8.878,0.137,38.023660,-79.023178                                                                                                
85276,"Sturgeon Bay, WI Urban Cluster",C,14271983,4707222,5.510,1.817,44.833291,-87.374562                                                                                                
85303,"Sturgis, MI Urban Cluster",C,24750074,182,9.556,0.000,41.795368,-85.419719                                                                                                         
85330,"Sturgis, SD Urban Cluster",C,9596679,0,3.705,0.000,44.408776,-103.518298                                                                                                            
85357,"Stuttgart, AR Urban Cluster",C,13300996,0,5.136,0.000,34.493445,-91.550682                                                                                                         
85390,"Sugarmill Woods, FL Urban Cluster",C,27145310,0,10.481,0.000,28.724451,-82.534294                                                                                                   
85411,"Sullivan, IL Urban Cluster",C,8254921,10770,3.187,0.004,39.591562,-88.606845                                                                                                       
85438,"Sullivan, IN Urban Cluster",C,5733379,0,2.214,0.000,39.098674,-87.406948                                                                                                           
85465,"Sullivan, MO Urban Cluster",C,18303928,0,7.067,0.000,38.196376,-91.190237                                                                                                          
85492,"Sullivan City, TX Urban Cluster",C,9028217,0,3.486,0.000,26.280380,-98.562294                                                                                                      
85519,"Sulphur, OK Urban Cluster",C,9583867,133634,3.700,0.052,34.507050,-96.975343                                                                                                       
85546,"Sulphur Springs, TX Urban Cluster",C,26322318,522176,10.163,0.202,33.129471,-95.604118                                                                                              
85573,"Sultan, WA Urban Cluster",C,10907365,0,4.211,0.000,47.875300,-121.793179                                                                                                            
85600,"Sumiton, AL Urban Cluster",C,17450607,8433,6.738,0.003,33.742587,-87.042961                                                                                                        
85627,"Summersville, WV Urban Cluster",C,7923984,21326,3.059,0.008,38.289288,-80.847297                                                                                                   
85654,"Summerville, GA Urban Cluster",C,24696144,18581,9.535,0.007,34.533981,-85.315801                                                                                                   
85681,"Summit Park, UT Urban Cluster",C,8993792,0,3.473,0.000,40.762101,-111.571066                                                                                                        
85708,"Sumter, SC Urbanized Area",U,170145718,1219019,65.694,0.471,33.930729,-80.399235                                                                                                    
85762,"Sunbury, PA Urban Cluster",C,43976651,1050803,16.979,0.406,40.891482,-76.806194                                                                                                     
85775,"Sun City Hilton Head, SC Urban Cluster",C,22671375,0,8.753,0.000,32.287805,-80.964673                                                                                              
85789,"Sunnyside, WA Urban Cluster",C,15263886,0,5.893,0.000,46.318924,-120.010000                                                                                                         
85802,"Sunrise Shores, TX Urban Cluster",C,8557826,0,3.304,0.000,32.220354,-95.497068                                                                                                     
85816,"Sunset, LA Urban Cluster",C,8313656,0,3.210,0.000,30.410530,-92.061815                                                                                                             
85843,"Superior, AZ Urban Cluster",C,3272912,0,1.264,0.000,33.286310,-111.104654                                                                                                           
85870,"Susanville, CA Urban Cluster",C,13783804,102704,5.322,0.040,40.409559,-120.636967                                                                                                   
85924,"Susquehanna Depot, PA Urban Cluster",C,4055883,297322,1.566,0.115,41.949146,-75.600509                                                                                             
85978,"Sutherlin, OR Urban Cluster",C,10080769,131321,3.892,0.051,43.392797,-123.314979                                                                                                    
